epoch,accuracy,loss,val_accuracy,val_loss
40,0.8544520735740662,0.3497452139854431,0.8680959343910217,0.2933789789676666
41,0.8723536729812622,0.30695590376853943,0.9095203280448914,0.24481259286403656
42,0.8712639808654785,0.2968176007270813,0.8862645626068115,0.27294039726257324
43,0.8616126775741577,0.3287506699562073,0.8731831312179565,0.283697247505188
44,0.8726649880409241,0.3080197274684906,0.8513808250427246,0.329549103975296
45,0.871886670589447,0.3049580454826355,0.8768168687820435,0.2849554121494293
46,0.8865193128585815,0.26675674319267273,0.8259447813034058,0.4402642846107483
47,0.8619240522384644,0.3448169231414795,0.8499273061752319,0.3865951597690582
48,0.8832502961158752,0.2855888307094574,0.8880813717842102,0.2615363299846649
49,0.8759340047836304,0.2903468608856201,0.9007993936538696,0.23821690678596497
50,0.8782690167427063,0.29577407240867615,0.901526153087616,0.2596109211444855
51,0.8891656398773193,0.26757216453552246,0.8902616500854492,0.2575865089893341
52,0.875,0.31704095005989075,0.8917151093482971,0.26698821783065796
53,0.8809153437614441,0.3017403483390808,0.8586482405662537,0.34077227115631104
54,0.8980386257171631,0.24558891355991364,0.8335756063461304,0.40137535333633423
55,0.8944582939147949,0.2665998041629791,0.851017415523529,0.3682910203933716
56,0.8885429501533508,0.2812471091747284,0.8782703280448914,0.2928332984447479
57,0.8977272510528564,0.25673535466194153,0.8346657156944275,0.4446651041507721
58,0.8969489336013794,0.2655220925807953,0.859375,0.40748757123947144
59,0.8947696089744568,0.27716484665870667,0.8441133499145508,0.46805045008659363
60,0.8936799764633179,0.27295464277267456,0.9160610437393188,0.21793873608112335
61,0.9013075828552246,0.24609097838401794,0.8960756063461304,0.2576759457588196
62,0.8949252963066101,0.2693045437335968,0.8855378031730652,0.2840905785560608
63,0.9086239337921143,0.24223247170448303,0.8339389562606812,0.3885438144207001
64,0.9126712083816528,0.22309806942939758,0.9167878031730652,0.22004227340221405
65,0.9087795615196228,0.2235148698091507,0.8960756063461304,0.27336615324020386
66,0.8981942534446716,0.26998084783554077,0.9295058250427246,0.19144625961780548
67,0.905354917049408,0.24335050582885742,0.9182412624359131,0.20854869484901428
68,0.9165629148483276,0.21570895612239838,0.9222383499145508,0.21092727780342102
69,0.9139165878295898,0.22102993726730347,0.8506540656089783,0.3880225419998169
70,0.9094022512435913,0.23962296545505524,0.9269621968269348,0.19508711993694305
71,0.911270260810852,0.23970788717269897,0.8582848906517029,0.33178141713142395
72,0.9129825830459595,0.210218608379364,0.8880813717842102,0.2696477174758911
73,0.9176525473594666,0.21530646085739136,0.8942587375640869,0.27012351155281067
74,0.9164072275161743,0.21770864725112915,0.9026162624359131,0.2809470295906067
75,0.9204545617103577,0.1936129927635193,0.9087936282157898,0.29356199502944946
76,0.9117372632026672,0.23579779267311096,0.9233284592628479,0.232606440782547
77,0.9134495854377747,0.22890467941761017,0.8553779125213623,0.4064323604106903
78,0.9223225116729736,0.19811692833900452,0.9084302186965942,0.26642319560050964
79,0.9118928909301758,0.23425306379795074,0.9113371968269348,0.26272839307785034
80,0.9216998815536499,0.21661262214183807,0.8942587375640869,0.32256269454956055
81,0.922478199005127,0.2071964591741562,0.9342296719551086,0.18288244307041168
82,0.9170299172401428,0.22688354551792145,0.820857584476471,0.6379228234291077
83,0.920143187046051,0.20752938091754913,0.9196947813034058,0.24200104176998138
84,0.9174968600273132,0.21801649034023285,0.9316860437393188,0.21353159844875336
85,0.9392901659011841,0.1615990251302719,0.9084302186965942,0.2514816224575043
86,0.924501895904541,0.20950326323509216,0.9080668687820435,0.28952011466026306
87,0.9260585308074951,0.21514004468917847,0.9186046719551086,0.2849370241165161
88,0.9319738745689392,0.18249200284481049,0.9095203280448914,0.2703014612197876
89,0.9350871443748474,0.17922453582286835,0.9226017594337463,0.22288943827152252
90,0.9237235188484192,0.22317233681678772,0.9200581312179565,0.22606590390205383
91,0.938511848449707,0.16087989509105682,0.8888081312179565,0.3480803966522217
92,0.9257472157478333,0.20627599954605103,0.914607584476471,0.2530713975429535
93,0.9325965046882629,0.17955532670021057,0.9153342843055725,0.2903917729854584
94,0.9254358410835266,0.21999017894268036,0.8837209343910217,0.3639054596424103
95,0.92948317527771,0.21002045273780823,0.890625,0.3232484459877014
96,0.9442715048789978,0.14977777004241943,0.9469476938247681,0.1793002039194107
97,0.9360211491584778,0.17638462781906128,0.9251453280448914,0.23246918618679047
98,0.9339975118637085,0.1851753443479538,0.9102470874786377,0.2854328155517578
99,0.9269925355911255,0.22501975297927856,0.9251453280448914,0.2210184782743454
